,m2_construit,nb_pieces,prix_achat,prix_achat_m2,travaux_necessaire,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier,type_appartement,type_duplex,type_maison,type_penthouse,nom_quartier
15542,153,4,650000,4248,False,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
15544,127,3,796000,6268,False,False,True,True,False,True,True,False,5,True,False,False,False,Chamartín
15545,63,1,455000,7222,False,False,True,True,False,True,True,False,5,True,False,False,False,Chamartín
15546,63,1,451000,7159,False,False,True,True,False,True,True,False,5,True,False,False,False,Chamartín
15547,166,5,725000,4367,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15548,99,3,274000,2768,False,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15549,97,2,549000,5660,False,False,False,True,False,False,False,False,5,False,False,False,True,Chamartín
15550,180,4,549900,3055,False,False,True,True,False,False,True,True,5,True,False,False,False,Chamartín
15551,75,2,353000,4707,False,False,False,True,False,False,False,False,5,False,True,False,False,Chamartín
15552,87,4,365000,4195,True,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15553,60,2,412000,6867,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15555,91,3,420000,4615,True,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15556,160,4,650000,4062,False,False,True,False,False,True,False,True,5,True,False,False,False,Chamartín
15557,95,3,334900,3525,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15558,66,1,389500,5902,False,False,True,False,False,False,False,True,5,True,False,False,False,Chamartín
15559,45,1,218400,4853,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15561,175,3,1450000,8286,False,False,True,False,True,True,True,True,16,True,False,False,False,Hortaleza
15562,228,4,1200000,5263,True,False,False,True,False,True,False,True,16,False,False,False,True,Hortaleza
15564,278,4,1500000,5396,True,False,False,True,False,True,False,False,5,True,False,False,False,Chamartín
15565,81,3,405000,5000,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15566,180,3,940000,5222,False,True,False,True,True,False,False,False,16,False,False,True,False,Hortaleza
15567,110,2,825000,7500,True,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15568,118,3,840000,7119,False,False,True,False,False,False,False,False,5,True,False,False,False,Chamartín
15569,112,3,470000,4196,True,False,False,False,False,False,False,True,5,True,False,False,False,Chamartín
15570,149,4,699000,4691,False,False,False,True,False,False,True,False,5,True,False,False,False,Chamartín
15571,136,3,698000,5132,False,False,False,False,False,True,False,False,16,True,False,False,False,Hortaleza
15572,97,3,425000,4381,True,False,False,True,False,True,False,False,5,True,False,False,False,Chamartín
15573,253,3,1195000,4723,False,True,False,True,False,False,False,True,16,False,False,True,False,Hortaleza
15575,262,5,1500000,5725,False,False,False,True,False,True,False,False,16,True,False,False,False,Hortaleza
15580,110,3,395000,3591,True,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
15584,144,4,750000,5208,True,False,False,False,False,True,False,False,16,True,False,False,False,Hortaleza
15585,166,3,845000,5090,True,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
15588,210,4,1150000,5476,True,False,False,True,True,True,False,False,16,True,False,False,False,Hortaleza
15589,51,1,235000,4608,False,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
15591,111,4,560000,5045,True,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15593,256,4,1280000,5000,False,False,False,True,False,True,True,True,5,True,False,False,False,Chamartín
15594,257,3,1475000,5739,False,False,False,True,False,False,False,True,16,False,False,False,True,Hortaleza
15595,52,1,445000,8558,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15596,317,6,1600000,5047,False,False,False,False,False,True,False,True,5,True,False,False,False,Chamartín
15597,216,6,978000,4528,False,False,False,False,False,True,False,False,16,True,False,False,False,Hortaleza
15598,162,4,630000,3889,True,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15601,196,2,1360000,6939,False,False,True,True,False,True,False,True,16,False,True,False,False,Hortaleza
15602,120,4,425000,3542,True,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15603,45,1,445000,9889,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15604,261,4,1495000,5728,False,False,False,False,False,True,False,False,5,True,False,False,False,Chamartín
15605,115,4,495000,4304,False,False,False,True,False,False,True,True,5,True,False,False,False,Chamartín
15606,78,3,255000,3269,True,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15607,81,3,379995,4691,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15608,60,1,360000,6000,False,False,True,False,True,True,True,True,5,True,False,False,False,Chamartín
15609,84,3,320000,3810,True,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15610,90,2,460000,5111,True,False,False,True,False,True,False,False,16,False,False,False,True,Hortaleza
15611,88,3,399000,4534,False,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15612,89,2,335900,3774,True,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15613,65,2,295500,4546,False,False,False,False,True,False,False,False,5,True,False,False,False,Chamartín
15614,340,6,1490000,4382,True,True,True,False,False,True,False,True,16,False,False,True,False,Hortaleza
15616,60,2,322400,5373,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15617,317,6,1200000,3785,True,True,False,True,False,False,False,False,5,False,False,True,False,Chamartín
15618,76,2,289000,3803,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15619,184,4,1600000,8696,False,False,False,True,False,True,False,False,5,True,False,False,False,Chamartín
15620,300,6,1395000,4650,False,False,True,True,False,True,True,True,5,False,True,False,False,Chamartín
15621,122,3,470000,3852,False,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15622,250,5,950000,3800,False,False,False,True,False,True,False,False,16,True,False,False,False,Hortaleza
15623,93,3,405000,4355,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15624,200,5,990000,4950,True,False,False,True,True,False,False,False,5,True,False,False,False,Chamartín
15626,310,5,1525000,4919,True,False,False,False,False,True,False,True,5,True,False,False,False,Chamartín
15627,110,4,499000,4536,False,False,False,True,True,False,False,False,5,True,False,False,False,Chamartín
15629,122,2,795000,6516,False,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15630,153,3,600000,3922,True,False,False,True,False,True,False,False,5,True,False,False,False,Chamartín
15631,111,3,547000,4928,True,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15632,295,5,1490000,5051,True,False,False,False,False,True,False,False,5,True,False,False,False,Chamartín
15633,150,3,1320000,8800,False,False,True,True,False,False,True,True,5,False,False,False,True,Chamartín
15634,75,2,425000,5667,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15635,121,2,395000,3264,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15638,150,2,1070000,7133,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15640,239,5,1330000,5565,False,False,True,False,False,True,False,True,5,True,False,False,False,Chamartín
15642,70,1,475000,6786,False,False,False,True,False,False,False,True,16,True,False,False,False,Hortaleza
15643,173,4,900000,5202,True,False,False,True,False,True,False,False,5,True,False,False,False,Chamartín
15644,215,5,1450000,6744,True,False,False,True,False,True,False,False,5,True,False,False,False,Chamartín
15645,151,3,800000,5298,False,False,False,True,False,False,False,True,5,True,False,False,False,Chamartín
15646,111,3,595000,5360,False,False,False,False,False,False,True,True,5,True,False,False,False,Chamartín
15647,248,4,1600000,6452,False,False,False,True,False,True,False,False,5,False,False,True,False,Chamartín
15648,299,4,1600000,5351,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15650,135,3,660000,4889,False,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
15651,176,5,898000,5102,True,False,False,True,False,True,False,False,16,False,False,False,True,Hortaleza
15652,111,3,595000,5360,False,False,False,False,False,False,True,True,5,True,False,False,False,Chamartín
15653,121,4,480000,3967,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15654,51,2,255000,5000,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15655,103,3,375000,3641,True,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15656,258,4,1200000,4651,True,False,False,True,False,True,False,True,5,True,False,False,False,Chamartín
15657,314,5,1290000,4108,True,False,False,False,False,False,False,True,16,False,True,False,False,Hortaleza
15659,106,3,415000,3915,False,False,False,True,True,False,False,False,5,True,False,False,False,Chamartín
15660,137,4,720000,5255,True,False,False,False,False,False,True,True,16,True,False,False,False,Hortaleza
15661,165,4,769000,4661,True,False,False,False,False,True,False,False,16,True,False,False,False,Hortaleza
15662,76,2,345000,4539,False,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15663,128,3,730000,5703,False,False,False,False,False,False,False,True,16,True,False,False,False,Hortaleza
15666,182,3,690000,3791,False,False,True,True,False,True,True,True,16,True,False,False,False,Hortaleza
15667,310,4,1430000,4613,True,False,False,True,True,False,False,False,16,True,False,False,False,Hortaleza
15668,50,2,215000,4300,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15669,97,3,365000,3763,True,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15670,145,4,475000,3276,False,False,False,False,True,False,False,False,5,True,False,False,False,Chamartín
15671,113,3,590000,5221,False,False,False,False,False,False,False,True,16,True,False,False,False,Hortaleza
15672,135,4,695000,5148,False,False,True,True,True,False,True,True,5,True,False,False,False,Chamartín
15673,150,3,895000,5967,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15674,159,4,929000,5843,False,False,False,True,False,True,False,True,16,True,False,False,False,Hortaleza
15675,72,3,319000,4431,False,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15676,70,1,385000,5500,False,False,True,True,False,False,True,True,5,True,False,False,False,Chamartín
15678,195,5,950000,4872,False,False,False,True,False,True,False,False,16,True,False,False,False,Hortaleza
15679,165,5,595000,3606,True,False,False,True,True,False,False,True,5,True,False,False,False,Chamartín
15681,64,2,395000,6172,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15682,114,2,495000,4342,True,False,False,False,False,True,False,True,16,False,True,False,False,Hortaleza
15683,270,5,1495000,5537,False,False,False,False,False,True,False,True,16,True,False,False,False,Hortaleza
15686,79,2,585000,7405,False,False,False,True,False,True,False,True,16,True,False,False,False,Hortaleza
15687,218,4,1500000,6881,False,False,True,True,False,True,False,True,16,True,False,False,False,Hortaleza
15688,87,2,475000,5460,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15691,186,3,1098000,5903,True,False,False,True,False,False,False,False,5,False,False,False,True,Chamartín
15692,168,4,850000,5060,False,False,False,True,False,False,False,True,5,True,False,False,False,Chamartín
15693,419,7,1325000,3162,True,False,False,True,False,True,False,True,5,False,True,False,False,Chamartín
15694,197,4,1600000,8122,False,False,False,True,False,True,False,True,5,True,False,False,False,Chamartín
15697,86,3,434800,5056,True,False,False,False,False,False,False,True,5,True,False,False,False,Chamartín
15698,76,3,299000,3934,True,False,False,False,False,False,True,False,5,True,False,False,False,Chamartín
15699,121,3,639000,5281,False,False,False,False,False,True,False,False,5,True,False,False,False,Chamartín
15701,179,4,1100000,6145,True,False,True,False,False,False,False,False,5,True,False,False,False,Chamartín
15702,148,3,875000,5912,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15703,109,2,850000,7798,False,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15704,237,3,1450000,6118,False,False,True,True,False,True,False,True,5,False,True,False,False,Chamartín
15705,117,3,495000,4231,True,False,True,False,False,False,True,True,5,True,False,False,False,Chamartín
15707,111,3,547000,4928,True,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15708,93,2,479900,5160,True,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15709,195,4,750000,3846,True,True,False,False,False,False,False,False,16,False,False,True,False,Hortaleza
15710,99,3,281000,2838,True,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15711,275,5,1315000,4782,True,False,False,True,False,True,False,True,16,True,False,False,False,Hortaleza
15720,216,4,1270000,5880,True,False,False,False,False,False,False,True,5,True,False,False,False,Chamartín
15721,133,3,690000,5188,True,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
15722,184,4,1590000,8641,False,True,False,True,False,False,False,True,16,False,False,True,False,Hortaleza
15723,170,3,820000,4824,True,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
15724,188,2,1240000,6596,False,False,False,True,False,False,False,True,5,True,False,False,False,Chamartín
15726,261,4,1200000,4598,True,False,True,True,False,True,True,True,5,False,True,False,False,Chamartín
15728,177,3,820000,4633,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15730,143,2,725000,5070,False,False,False,True,False,False,False,True,16,True,False,False,False,Hortaleza
15733,107,2,760000,7103,False,False,False,False,True,False,True,False,5,True,False,False,False,Chamartín
15735,252,4,1590000,6310,False,True,False,True,True,True,False,True,5,False,False,True,False,Chamartín
15736,210,4,1150000,5476,False,False,False,True,False,True,False,False,16,True,False,False,False,Hortaleza
15737,96,2,495000,5156,False,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15739,257,4,1475000,5739,False,False,False,True,False,True,False,True,16,False,True,False,False,Hortaleza
15743,195,4,786000,4031,True,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
15745,300,5,1335000,4450,True,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15746,120,4,489000,4075,True,False,False,True,False,False,False,False,16,True,False,False,False,Hortaleza
15747,148,4,825000,5574,False,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15748,137,3,685000,5000,False,False,True,True,False,False,True,True,5,True,False,False,False,Chamartín
15749,256,4,1280000,5000,False,False,False,True,False,True,True,True,5,True,False,False,False,Chamartín
15751,128,4,728000,5688,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15752,314,5,1200000,3822,True,False,False,False,False,True,False,False,16,True,False,False,False,Hortaleza
15753,284,4,1070000,3768,True,False,False,False,False,True,False,True,5,True,False,False,False,Chamartín
15754,370,5,1390000,3757,False,True,True,True,False,True,False,True,16,False,False,True,False,Hortaleza
15755,85,2,395000,4647,True,False,False,True,False,False,True,True,5,True,False,False,False,Chamartín
15756,184,4,670000,3641,False,False,True,False,False,True,True,True,5,True,False,False,False,Chamartín
15757,132,4,520000,3939,True,False,False,True,False,True,False,False,5,True,False,False,False,Chamartín
15758,205,4,1125000,5488,False,False,False,True,False,True,True,True,5,True,False,False,False,Chamartín
15759,215,4,1300000,6047,True,False,True,True,False,True,True,True,5,True,False,False,False,Chamartín
15760,83,2,550000,6627,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15761,127,3,719000,5661,True,False,False,True,False,False,False,True,16,True,False,False,False,Hortaleza
15763,47,1,275000,5851,True,False,True,False,False,False,True,False,5,True,False,False,False,Chamartín
15764,186,5,1098000,5903,True,False,False,True,False,False,False,False,5,False,False,False,True,Chamartín
15765,207,4,1050000,5072,True,False,False,True,False,True,False,True,5,True,False,False,False,Chamartín
15766,115,4,495000,4304,True,False,False,True,False,False,True,True,5,True,False,False,False,Chamartín
15767,261,4,1495000,5728,False,False,False,False,False,True,False,False,5,True,False,False,False,Chamartín
15771,120,3,670000,5583,False,False,True,True,False,False,True,True,5,True,False,False,False,Chamartín
15772,53,1,365000,6887,True,False,False,False,False,False,False,False,5,True,False,False,False,Chamartín
15774,67,1,465000,6940,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15775,52,1,340000,6538,False,False,False,True,False,False,False,False,5,True,False,False,False,Chamartín
15776,207,4,1050000,5072,True,False,False,True,False,True,False,True,5,False,False,False,True,Chamartín
15777,71,2,370000,5211,False,False,False,False,False,False,False,False,16,True,False,False,False,Hortaleza
15778,83,3,177260,2136,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15779,83,3,177260,2136,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15780,87,3,275000,3161,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15781,75,3,130000,1733,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15782,78,2,165000,2115,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15783,150,4,369000,2460,False,False,False,True,False,False,False,True,3,True,False,False,False,Retiro
15784,94,4,170000,1809,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15785,91,2,190000,2088,False,False,False,True,False,True,False,False,3,False,False,False,True,Retiro
15786,71,2,199900,2815,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15787,65,3,131000,2015,False,False,False,True,False,False,True,False,3,True,False,False,False,Retiro
15788,63,3,135000,2143,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15789,64,2,135000,2109,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15790,110,3,319000,2900,False,False,True,False,False,False,False,True,3,True,False,False,False,Retiro
15791,89,3,230000,2584,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15792,48,2,172000,3583,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15793,107,4,222500,2079,False,False,False,True,False,False,True,True,3,True,False,False,False,Retiro
15794,95,2,255800,2693,False,False,True,True,False,False,False,True,3,False,False,False,True,Retiro
15795,143,2,450000,3147,False,False,True,True,False,True,True,True,3,True,False,False,False,Retiro
15796,67,1,159900,2387,False,False,False,False,False,True,True,True,3,True,False,False,False,Retiro
15797,53,1,140000,2642,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15798,90,2,290000,3222,False,True,False,False,False,False,False,False,3,False,False,True,False,Retiro
15799,54,2,95000,1759,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15800,101,3,315000,3119,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15801,83,3,177260,2136,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15802,113,3,170000,1504,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15803,63,3,112000,1778,False,False,False,False,False,True,False,False,3,True,False,False,False,Retiro
15804,95,1,399000,4200,False,False,False,True,False,False,False,False,3,False,False,False,True,Retiro
15805,116,4,360000,3103,False,False,False,True,False,False,False,False,3,False,False,True,False,Retiro
15806,91,3,295000,3242,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15807,92,2,192000,2087,False,False,False,True,True,True,False,False,3,False,False,False,True,Retiro
15808,65,3,170000,2615,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15809,66,2,182000,2758,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15810,96,3,300000,3125,False,False,True,False,False,True,True,True,3,True,False,False,False,Retiro
15811,63,2,88000,1397,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15812,70,2,99000,1414,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15813,78,2,170000,2179,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15814,91,2,177450,1950,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15815,70,3,140000,2000,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15816,100,3,290000,2900,False,False,False,False,False,False,False,True,3,True,False,False,False,Retiro
15817,98,3,330000,3367,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15818,87,2,295000,3391,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15819,104,4,344900,3316,False,False,True,False,False,False,False,False,3,True,False,False,False,Retiro
15820,72,2,179900,2499,False,False,False,True,False,False,False,True,3,True,False,False,False,Retiro
15821,80,2,145890,1824,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15822,70,2,128000,1829,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15823,103,3,239000,2320,False,False,False,True,True,True,False,False,3,True,False,False,False,Retiro
15824,81,3,159000,1963,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15825,107,3,260000,2430,False,False,False,False,False,True,False,False,3,True,False,False,False,Retiro
15826,63,2,169000,2683,False,False,True,False,False,True,False,False,3,True,False,False,False,Retiro
15827,74,2,170000,2297,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15828,70,3,143000,2043,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15829,87,2,140000,1609,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15830,59,2,118000,2000,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15831,95,3,250000,2632,True,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15832,78,3,210000,2692,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15833,83,3,177260,2136,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15834,56,2,175000,3125,False,False,False,False,False,True,False,False,3,True,False,False,False,Retiro
15835,80,2,238000,2975,False,False,True,False,False,False,True,True,3,True,False,False,False,Retiro
15836,63,3,135000,2143,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15837,63,3,135000,2143,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15838,61,2,156000,2557,False,False,False,True,False,False,False,True,3,True,False,False,False,Retiro
15839,98,3,130000,1327,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15840,80,3,139000,1738,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15841,55,2,128000,2327,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15842,59,2,110000,1864,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15843,92,3,140000,1522,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15844,100,3,359000,3590,False,False,True,False,False,True,True,True,3,True,False,False,False,Retiro
15845,60,3,130000,2167,False,False,False,False,False,False,True,False,3,True,False,False,False,Retiro
15846,85,3,170000,2000,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15847,69,2,133000,1928,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15848,99,1,399000,4030,False,False,False,True,False,False,False,False,3,False,False,False,True,Retiro
15849,84,3,169900,2023,True,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15850,67,2,120000,1791,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15851,70,3,149000,2129,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15852,68,2,129900,1910,False,False,False,True,False,True,True,False,3,True,False,False,False,Retiro
15853,107,4,325000,3037,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15854,134,3,334000,2493,False,False,True,False,False,True,True,True,3,True,False,False,False,Retiro
15855,133,3,247000,1857,False,False,False,True,False,False,True,False,3,True,False,False,False,Retiro
15856,95,4,285000,3000,False,False,False,True,False,False,False,False,3,False,False,True,False,Retiro
15857,55,2,118500,2155,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15858,78,2,225000,2885,False,False,False,False,True,False,False,False,3,True,False,False,False,Retiro
15859,84,3,269999,3214,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15860,133,7,240000,1805,False,False,False,True,False,False,False,False,3,False,False,True,False,Retiro
15861,49,2,79900,1631,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15862,91,2,228500,2511,False,False,True,False,False,True,True,True,3,True,False,False,False,Retiro
15863,63,3,125890,1998,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15864,109,4,369900,3394,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15865,110,2,165000,1500,False,False,False,True,False,True,False,True,3,True,False,False,False,Retiro
15866,139,4,235000,1691,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15867,147,4,275000,1871,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15868,70,2,130000,1857,False,False,False,True,False,False,True,False,3,True,False,False,False,Retiro
15869,89,3,162000,1820,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15870,70,3,151900,2170,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15871,85,3,157000,1847,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15872,63,2,120890,1919,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15873,74,3,126900,1715,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15874,97,3,370000,3814,False,False,True,True,False,True,True,True,3,False,False,False,True,Retiro
15875,142,5,370000,2606,False,False,False,True,True,False,False,True,3,True,False,False,False,Retiro
15876,95,2,266000,2800,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15877,178,4,335000,1882,False,True,False,True,False,True,False,False,3,False,False,True,False,Retiro
15878,85,3,252000,2965,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15879,79,3,155890,1973,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15880,99,3,278900,2817,False,False,False,True,False,True,False,True,3,True,False,False,False,Retiro
15881,86,3,179500,2087,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15882,76,3,149000,1961,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15883,102,2,272000,2667,False,False,True,False,False,True,True,True,3,True,False,False,False,Retiro
15884,78,3,144900,1858,True,False,False,True,False,False,True,False,3,True,False,False,False,Retiro
15885,70,2,165000,2357,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15886,65,3,96000,1477,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15887,78,3,146000,1872,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15888,85,3,185000,2176,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15889,58,1,195000,3362,False,False,False,True,False,False,False,False,3,False,False,False,True,Retiro
15890,110,3,330000,3000,False,False,True,False,False,False,True,True,3,True,False,False,False,Retiro
15891,120,4,369900,3082,False,False,False,True,False,True,False,True,3,True,False,False,False,Retiro
15892,100,3,259900,2599,True,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15893,100,3,274900,2749,False,False,False,True,False,True,False,False,3,True,False,False,False,Retiro
15894,70,3,164900,2356,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15895,63,2,135000,2143,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15896,120,4,369900,3082,False,False,False,True,False,False,False,True,3,True,False,False,False,Retiro
15897,99,3,430000,4343,False,False,True,True,False,True,True,True,3,False,False,False,True,Retiro
15898,60,2,110000,1833,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15899,77,2,218000,2831,False,False,False,False,False,True,False,False,3,True,False,False,False,Retiro
15900,133,3,279811,2104,False,False,True,False,False,False,True,True,3,True,False,False,False,Retiro
15901,63,3,135000,2143,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15902,70,3,125000,1786,True,False,False,False,True,False,False,False,3,True,False,False,False,Retiro
15903,57,3,100300,1760,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15904,110,3,299000,2718,True,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15905,60,2,110000,1833,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15906,53,1,119000,2245,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15907,60,2,84500,1408,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15908,62,3,129900,2095,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15909,80,3,153990,1925,False,False,False,False,False,True,False,False,3,True,False,False,False,Retiro
15910,58,3,125000,2155,False,False,False,True,False,False,False,False,3,True,False,False,False,Retiro
15911,108,3,238000,2204,False,False,False,False,True,False,False,False,3,True,False,False,False,Retiro
15912,55,2,129000,2345,False,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
15913,78,2,228000,2923,False,False,False,True,True,False,False,False,3,True,False,False,False,Retiro
15914,69,2,157000,2275,True,False,False,False,False,False,False,False,3,True,False,False,False,Retiro
